1779691128.574761674	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22773125120  
1779691128.920934540	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22773125120  
1779691129.262813396	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22773129216  
1779691129.605513455	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22773133312  
1779691129.949052747	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22773137408  
1779691130.291142991	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22773141504  
1779691130.631302299	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22773141504  
1779691130.976312829	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22781562880  
1779691131.319235056	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22781566976  
1779691131.664734185	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22781566976  
1779691132.007290587	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782230528  
1779691132.349335749	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782865408  
1779691132.693820558	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782873600  
1779691133.038086509	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782877696  
1779691133.379860950	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782881792  
1779691133.722770106	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782889984  
1779691134.063696943	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782898176  
1779691134.407053157	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782898176  
1779691134.749711453	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782898176  
1779691135.093110199	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782902272  
1779691135.436385869	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782906368  
1779691135.780343446	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782910464  
1779691136.128427267	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
1779691136.471389345	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782914560  
