1779690910.888585035	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420621824  
1779690911.230255830	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420621824  
1779690911.569710737	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420625920  
1779690911.912850440	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420625920  
1779690912.256496483	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420625920  
1779690912.598386466	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420630016  
1779690912.945230027	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420630016  
1779690913.293237363	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420630016  
1779690913.633205920	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420630016  
1779690913.973163066	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420630016  
1779690914.314548239	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420630016  
1779690914.655227164	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420630016  
1779690914.993615037	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420630016  
1779690915.336827102	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420630016  
1779690915.677967725	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420630016  
1779690916.019063766	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420630016  
1779690916.358414567	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420630016  
1779690916.699353221	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420630016  
1779690917.040860499	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420630016  
1779690917.383718589	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420630016  
1779690917.727653652	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420630016  
1779690918.067068926	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,19834609664  
